date,aspect,site_id,elevation_m_asl,plot_id,species,cover,fertility_all
2023-12-04,west,1,2000,4,Helichrysum herbaceum,0.5,y
2023-12-04,west,1,2000,4,Helichrysum pilosellum,0.5,n
2023-12-04,west,1,2000,4,Heteropogon contortus,2,y
2023-12-04,west,1,2000,4,Hypoxis filiformis,0.5,y
2023-12-04,west,1,2000,4,Hypoxis rigidula,0.5,NA
2023-12-04,west,1,2000,4,Kohautia amatymbica,0.5,n
2023-12-04,west,1,2000,4,Microchloa caffra,1,y
2023-12-04,west,1,2000,4,Rendlia altera,3,y
2023-12-04,west,1,2000,4,Asteraceae sp1,0.5,y
2023-12-04,west,1,2000,4,Themeda triandra,15,y
2023-12-04,west,1,2000,4,Tristachya leucothrix,3,y
2023-12-04,west,1,2000,5,Anthospermum hispidulum,0.5,y
2023-12-04,west,1,2000,5,Bulbostylis oritrephes,5,y
2023-12-04,west,1,2000,5,Craterocapsa tarsodes,0.5,n
2023-12-04,west,1,2000,5,Cyperus semitrifidus,0.5,NA
2023-12-04,west,1,2000,5,Eragrostis capensis,0.5,NA
2023-12-04,west,1,2000,5,Eragrostis racemosa,10,y
2023-12-04,west,1,2000,5,Eulalia villosa,1,n
2023-12-04,west,1,2000,5,Helichrysum glomeratum,1,NA
2023-12-04,west,1,2000,5,Helichrysum oreophilum,5,y
2023-12-04,west,1,2000,5,Helichrysum nudifolium,0.5,NA
2023-12-04,west,1,2000,5,Heteropogon contortus,1,y
2023-12-04,west,1,2000,5,Hypoxis filiformis,0.5,y
2023-12-04,west,1,2000,5,Kohautia amatymbica,0.5,n
2023-12-04,west,1,2000,5,Gnidia sp1,0.5,NA
2023-12-04,west,1,2000,5,Microchloa caffra,1,y
2023-12-04,west,1,2000,5,Moraea stricta,0.5,NA
2023-12-04,west,1,2000,5,Rendlia altera,20,y
2023-12-04,west,1,2000,5,Themeda triandra,8,y
2023-12-04,west,1,2000,5,Tristachya leucothrix,5,y
2023-12-06,east,2,2200,4,Acalypha punctata,0.5,n
2023-12-06,east,2,2200,4,Cyperus sp1,0.5,y
2023-12-06,east,2,2200,4,Diheteropogon filifolius,0.5,n
2023-12-06,east,2,2200,4,Wahlenbergia krebsii,0.5,n
2023-12-06,east,2,2200,4,Leobordea eriantha,0.5,n
2023-12-06,west,2,2200,1,Cf hesperantha baurii,0.5,n
2023-12-06,west,2,2200,1,Cyperus semitrifidus,0.5,n
2023-12-06,west,2,2200,1,Carex zuluensis,0.5,n
2023-12-06,west,2,2200,1,Commelina africana,0.5,n
2023-12-06,west,2,2200,2,Hypoxis rigidula,0.5,n
2023-12-06,west,2,2200,2,Felicia muricata,0.5,n
2023-12-06,west,2,2200,2,Cf satyrium longicauda,0.5,y
2023-12-06,west,2,2200,2,Helichrysum pilosellum,0.5,n
2023-12-06,west,2,2200,3,Gnidia caffra,0.5,n
2023-12-06,west,2,2200,3,Oxalis depressa,0.5,n
2023-12-06,west,2,2200,3,Felicia muricata,0.5,n
2023-12-06,west,2,2200,3,Rhodohypoxis baurii,0.5,y
2023-12-06,west,2,2200,3,Pentameris airoides,0.5,y
2023-12-06,east,2,2200,1,Tristachya leucothrix,0.5,y
2023-12-06,east,2,2200,1,Heteropogon contortus,0.5,n
2023-12-06,east,2,2200,1,Senecio glaberrimus,1,y
2023-12-06,east,2,2200,2,Aristea woodii,0.5,y
2023-12-06,east,2,2200,2,Haplocarpha scaposa,0.5,n
2023-12-06,east,2,2200,2,Commelina africana,0.5,n
2023-12-06,east,2,2200,2,Senecio glaberrimus,0.5,n
2023-12-06,east,2,2200,2,Berkheya rhapontica,0.5,n
2023-12-06,east,2,2200,2,Cf hesperantha baurii,0.5,n
2023-12-06,east,2,2200,2,Themeda triandra,5,y
2023-12-06,east,2,2200,2,Sporobolus centrifugus,0.5,n
2023-12-06,east,2,2200,2,Heteropogon contortus,5,y
2023-12-06,east,2,2200,2,Koeleria capensis,0.5,y
2023-12-06,east,2,2200,4,Haplocarpha scaposa,1,n
2023-12-06,east,2,2200,4,Acalypha punctata,0.5,n
2023-12-06,east,2,2200,4,Cyperus sp1,0.5,y
2023-12-06,east,2,2200,4,Diheteropogon filifolius,0.5,n
2023-12-06,east,2,2200,4,Wahlenbergia krebsii,0.5,n
2023-12-06,east,2,2200,5,Commelina africana,0.5,n
2023-12-06,east,2,2200,5,Eragrostis racemosa,0.5,y
2023-12-06,east,2,2200,5,Cyperus sp1,0.5,y
2023-12-06,east,2,2200,3,Bulbostylis oritrephes,0.5,y
2023-12-06,east,2,2200,3,Acalypha punctata,0.5,n
2023-12-06,west,2,2200,4,Crassula vaginata,0.5,n
2023-12-06,west,2,2200,4,Koeleria capensis,0.5,n
2023-12-08,west,4,2600,1,Anthoxanthum ecklonii,0.5,n
2023-12-08,west,4,2600,1,Helichrysum pilosellum,2,n
2023-12-08,west,4,2600,1,Helichrysum aureum,0.5,y
2023-12-08,west,4,2600,1,Cotula hispida,0.5,n
2023-12-08,west,4,2600,2,Moraea stricta,0.5,n
2023-12-08,west,4,2600,3,Cf moraea inclinata,0.5,n
2023-12-08,west,4,2600,3,Cineraria sp1,0.5,n
2023-12-08,west,4,2600,4,Carex zuluensis,0.5,n
2023-12-08,west,4,2600,4,Muraltia saxicola,0.5,n
2023-12-08,west,4,2600,4,Cf moraea inclinata,0.5,n
2023-12-08,west,4,2600,4,Oxalis depressa,0.5,n
2023-12-08,west,4,2600,5,Tenaxia disticha,3,n
2023-12-08,west,4,2600,5,Thesium sp2,0.5,n
2023-12-08,east,4,2600,1,Lotononis lotononoides,1,n
2023-12-08,east,4,2600,2,Helichrysum dasycephalum,0.5,n
2023-12-08,east,4,2600,2,Bupleurum mundii,0.5,n
2023-12-08,east,4,2600,2,Cf hesperantha baurii,0.5,n
2023-12-08,east,4,2600,3,Helichrysum aureum,0.5,n
2023-12-08,east,4,2600,4,Cf hesperantha baurii,0.5,n
2023-12-08,east,4,2600,4,Helichrysum odoratissimum,0.5,n
2023-12-08,east,4,2600,4,Cymbopogon caesius,0.5,y
2023-12-08,east,4,2600,5,Alepidea setifera,0.5,n
2023-12-08,east,4,2600,5,Cf moraea inclinata,0.5,n
2023-12-08,east,4,2600,5,Zaluzianskya sp1,0.5,n
2023-12-08,east,4,2600,5,Aristea woodii,0.5,n
2023-12-08,east,4,2600,5,Eulalia villosa,0.5,n
2023-12-09,east,3,2400,1,Wahlenbergia krebsii,0.5,n
2023-12-09,east,3,2400,1,Helichrysum pilosellum,0.5,n
2023-12-09,east,3,2400,2,Agapanthus campanulatus,0.5,n
2023-12-09,east,3,2400,2,Kniphofia porphyrantha,0.5,n
2023-12-09,east,3,2400,2,Drimia sphaerocephala,0.5,n
2023-12-09,east,3,2400,2,Tristachya leucothrix,2,n
2023-12-09,east,3,2400,2,Anthoxanthum ecklonii,1,n
2023-12-09,east,3,2400,4,Wahlenbergia krebsii,0.5,n
2023-12-09,east,3,2400,4,Athrixia sp1,0.5,n
2023-12-09,east,3,2400,5,Wahlenbergia krebsii,0.5,n
2023-12-09,east,3,2400,5,Cerastium arabidis,0.5,n
2023-12-09,west,3,2400,1,Berkheya rhapontica,0.5,n
2023-12-09,west,3,2400,1,Sebaea natalensis,0.5,n
2023-12-09,west,3,2400,2,Sebaea natalensis,0.5,n
2023-12-09,west,3,2400,2,Stiburus alopecuroides,0.5,n
2023-12-09,west,3,2400,2,Berkheya rhapontica,0.5,n
2023-12-09,west,3,2400,2,Cyperus sp1,0.5,n
2023-12-09,west,3,2400,2,Rhodohypoxis baurii,0.5,n
2023-12-09,west,3,2400,2,Kniphofia porphyrantha,0.5,n
2023-12-09,west,3,2400,3,Koeleria capensis,0.5,n
2023-12-09,west,3,2400,4,Helichrysum pilosellum,0.5,n
2023-12-09,west,3,2400,5,Thesium sp2,0.5,n
