elevation,treatment,temperature,tier,site,plot_id,date,year,nee,reco,dry_mass_g,ldmc,leaf_area_cm2,sla_cm2_g,wet_mass_g,n_percent,cn_ratio,p_percent,c_percent,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,uniqueID,tier2,area,yd,ndvi,ndvi_change,ndvi_max,ndvi_min,ndvi_avg,flux_id,annual_mean_temperature,diurnal_temperature_range,temperature_seasonality,annual_precipitation,precipitation_seasonality,KG_climate_classification,T_diff1,T_diff7,T_diff14,T_diff28
80,c,13.25,Svalbard_2018,ITEX,SV_ITEXDRY_L5,2018-07-17,2018,-2.84315516356526,-4.75603660028514,0.00912644820635504,0.34749018912597,0.932889263159051,128.823844204116,0.0275717384993091,2.10457305089439,23.2821605744005,0.155175176756451,42.0390167632178,0.017234959551554,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655729,Flux19,Svalbard_2018,Svalbard,198,0.29458628832592887,0.01951348388689561,0.572125899867212,1.052596355325085e-6,0.08299577789340123,SV_ITEXDRY_L5163,-7.26,3.76,7.68,447.1,28,30,-0.2647257910834453,-0.6613287214248968,-0.09799548103696143,0.31092644116235313
80,c,13.2833333333334,Svalbard_2018,ITEX,SV_ITEXBIS_L3,2018-07-17,2018,-2.16115606426189,-4.56632040486304,0.0204093406045344,0.349606124683871,2.12883179129815,119.757391186723,0.0771017554569181,2.14683656398901,22.5449684342803,0.150956978863874,40.7555658007942,0.017234959551554,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655728,Flux20,Svalbard_2018,Svalbard,198,0.29458628832592887,0.01951348388689561,0.572125899867212,1.052596355325085e-6,0.08299577789340123,SV_ITEXBIS_L3153,-7.26,3.76,7.68,447.1,28,30,-0.2647257910834453,-0.6613287214248968,-0.09799548103696143,0.31092644116235313
80,c,13.6333333333334,Svalbard_2018,ITEX,SV_ITEXBIS_L2,2018-07-17,2018,0.259794369206801,-2.56713296367599,0.0160894695709846,0.341844713197514,1.37760044780886,114.079657185317,0.0533180287296176,2.17441294795374,22.241866546845,0.139147124997346,41.4366691011317,0.0172349595515541,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655727,Flux21,Svalbard_2018,Svalbard,198,0.29458628832592887,0.01951348388689561,0.572125899867212,1.052596355325085e-6,0.08299577789340123,SV_ITEXBIS_L2152,-7.26,3.76,7.68,447.1,28,30,-0.2647257910834453,-0.6613287214248968,-0.09799548103696143,0.31092644116235313
80,c,13.6666666666667,Svalbard_2018,ITEX,SV_ITEXDRY_L2,2018-07-17,2018,1.07075762683568,-3.21725285398007,0.00786028002969525,0.327725351798969,0.828760328399196,136.832012444248,0.0238466179272636,1.91962210589726,25.1727309572936,0.141425237173958,42.8886103395657,0.017234959551554,-0.046309980024128,-0.0321128047406609,0.0252505034928389,-0.00368719272655729,Flux22,Svalbard_2018,Svalbard,198,0.29458628832592887,0.01951348388689561,0.572125899867212,1.052596355325085e-6,0.08299577789340123,SV_ITEXDRY_L2162,-7.26,3.76,7.68,447.1,28,30,-0.2647257910834453,-0.6613287214248968,-0.09799548103696143,0.31092644116235313
80,c,15.7166666666667,Svalbard_2018,ITEX,SV_ITEXDRY_L7,2018-07-17,2018,-0.550265681825211,-4.1054801898261,0.00518930561269044,0.368618589866082,0.624903523618267,126.887350329877,0.0149109843944956,1.98532487249119,24.4251366338916,0.137824089495279,44.6457636674992,0.0172349595515541,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655728,Flux23,Svalbard_2018,Svalbard,198,0.29458628832592887,0.01951348388689561,0.572125899867212,1.052596355325085e-6,0.08299577789340123,SV_ITEXDRY_L7164,-7.26,3.76,7.68,447.1,28,30,-0.2647257910834453,-0.6613287214248968,-0.09799548103696143,0.31092644116235313
80,c,17.8166666666667,Svalbard_2018,ITEX,SV_ITEXDRY_L8,2018-07-17,2018,-2.20823258711174,-6.94104226853794,0.0080507261281816,0.333207999234794,0.827744932197267,133.756920969269,0.0244724273039906,1.88693791188448,25.6456478747472,0.148851061646002,42.7430347157767,0.0172349595515541,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655729,Flux24,Svalbard_2018,Svalbard,198,0.29458628832592887,0.01951348388689561,0.572125899867212,1.052596355325085e-6,0.08299577789340123,SV_ITEXDRY_L8165,-7.26,3.76,7.68,447.1,28,30,-0.2647257910834453,-0.6613287214248968,-0.09799548103696143,0.31092644116235313
80,c,NA,Svalbard_2018,ITEX,SV_ITEXBIS_L2,2018-07-23,2018,-0.245780709975309,-0.619644325149019,0.0160894695709846,0.341844713197514,1.37760044780886,114.079657185317,0.0533180287296176,2.17441294795374,22.241866546845,0.139147124997346,41.4366691011317,0.0172349595515541,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655727,Flux25,Svalbard_2018,Svalbard,204,0.4075438374121641,0.01796271794488252,0.572125899867212,1.052596355325085e-6,0.08299577789340123,NA,NA,NA,NA,NA,NA,NA,-0.901239522298181,0.04638406662713468,-0.2945558426872168,0.12429571605863998
80,c,NA,Svalbard_2018,ITEX,SV_ITEXBIS_L8,2018-07-23,2018,-0.0570062554186505,-1.71018766255951,0.018816316494894,0.333863930983867,2.13473076690712,129.617313772801,0.0760702161833028,2.27274268632478,21.5388288980401,0.15523415606315,41.6069488747943,0.017234959551554,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655728,Flux26,Svalbard_2018,Svalbard,204,0.4075438374121641,0.01796271794488252,0.572125899867212,1.052596355325085e-6,0.08299577789340123,NA,NA,NA,NA,NA,NA,NA,-0.901239522298181,0.04638406662713468,-0.2945558426872168,0.12429571605863998
80,c,NA,Svalbard_2018,ITEX,SV_ITEXCAS_L10,2018-07-23,2018,-0.826133090541098,-2.41542206541138,0.0225573599579587,0.339332181069709,2.60014534958874,133.41585988087,0.0931986694620241,2.54751943470468,17.9904411634807,0.176185522691636,42.684029950118,0.017234959551554,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655729,Flux27,Svalbard_2018,Svalbard,204,0.4075438374121641,0.01796271794488252,0.572125899867212,1.052596355325085e-6,0.08299577789340123,NA,NA,NA,NA,NA,NA,NA,-0.901239522298181,0.04638406662713468,-0.2945558426872168,0.12429571605863998
80,c,NA,Svalbard_2018,ITEX,SV_ITEXCAS_L7,2018-07-23,2018,-0.58211799619622,-0.698541595435464,0.0216892603058938,0.366100744693481,2.22051850926432,99.9610935641959,0.0847666805118655,1.97025447947188,26.9867009973085,0.151211074070174,42.7763727089432,0.0172349595515541,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655728,Flux28,Svalbard_2018,Svalbard,204,0.4075438374121641,0.01796271794488252,0.572125899867212,1.052596355325085e-6,0.08299577789340123,NA,NA,NA,NA,NA,NA,NA,-0.901239522298181,0.04638406662713468,-0.2945558426872168,0.12429571605863998
80,c,NA,Svalbard_2018,ITEX,SV_ITEXCAS_L9,2018-07-23,2018,-2.13354842494443,-4.51127731086057,0.0224590764733877,0.339313816522047,2.6398224524334,133.185973673428,0.0932904966370296,2.53892222066636,17.992714212826,0.177833974372398,42.657449598879,0.0172349595515541,-0.046309980024128,-0.032112804740661,0.0252505034928389,-0.00368719272655728,Flux29,Svalbard_2018,Svalbard,204,0.4075438374121641,0.01796271794488252,0.572125899867212,1.052596355325085e-6,0.08299577789340123,NA,NA,NA,NA,NA,NA,NA,-0.901239522298181,0.04638406662713468,-0.2945558426872168,0.12429571605863998
469,c,16.5420125786164,Norway_2022,Vik,NO_Vik_TTC 146,2022-07-24,2022,NA,-49.0848654973054,0.0129207409666667,0.242674334151681,2.52186275833333,254.729170723889,0.0542330828181818,2.51091633747647,19.0412997990629,0.169350652677755,42.3440512484754,-0.0171973365416591,0.0346469102583892,-0.232049346668604,0.138373464582583,-0.0743173610869753,Flux30,Norway_2022,Norway,205,0.7622438797949386,3.1304153764277753e-4,0.7626667049455232,0.0055967837099495,0.2617475513574056,NO_Vik_TTC 146219,4.4,5.5,6.98,1444.3,29.8,20,-1.3732727686564115,1.7510400893196145,-0.4433153939625605,-0.6634678098890525
469,c,16.9683647798742,Norway_2022,Vik,NO_Vik_TTC 146,2022-07-24,2022,28.936771662605,NA,0.0129207409666667,0.242674334151681,2.52186275833333,254.729170723889,0.0542330828181818,2.51091633747647,19.0412997990629,0.169350652677755,42.3440512484754,-0.0171973365416591,0.0346469102583892,-0.232049346668604,0.138373464582583,-0.0743173610869753,Flux31,Norway_2022,Norway,205,0.7622438797949386,3.1304153764277753e-4,0.7626667049455232,0.0055967837099495,0.2617475513574056,NO_Vik_TTC 146219,4.4,5.5,6.98,1444.3,29.8,20,-1.3732727686564115,1.7510400893196145,-0.4433153939625605,-0.6634678098890525
469,c,17.0477987421384,Norway_2022,Vik,NO_Vik_TTC 141,2022-07-24,2022,NA,-74.0415798657433,0.0113189829083333,0.257731951794229,2.37780266083333,234.773363215751,0.0507107156666667,2.83955555466075,15.6141395118675,0.2087164490999,42.35868475856,-0.0171973365416591,0.0346469102583892,-0.232049346668604,0.138373464582583,-0.0743173610869754,Flux32,Norway_2022,Norway,205,0.7622438797949386,3.1304153764277753e-4,0.7626667049455232,0.0055967837099495,0.2617475513574056,NO_Vik_TTC 141218,4.4,5.5,6.98,1444.3,29.8,20,-1.3732727686564115,1.7510400893196145,-0.4433153939625605,-0.6634678098890525
469,c,17.7951572327044,Norway_2022,Vik,NO_Vik_TTC 141,2022-07-24,2022,30.0613289188578,NA,0.0113189829083333,0.257731951794229,2.37780266083333,234.773363215751,0.0507107156666667,2.83955555466075,15.6141395118675,0.2087164490999,42.35868475856,-0.0171973365416591,0.0346469102583892,-0.232049346668604,0.138373464582583,-0.0743173610869754,Flux33,Norway_2022,Norway,205,0.7622438797949386,3.1304153764277753e-4,0.7626667049455232,0.0055967837099495,0.2617475513574056,NO_Vik_TTC 141218,4.4,5.5,6.98,1444.3,29.8,20,-1.3732727686564115,1.7510400893196145,-0.4433153939625605,-0.6634678098890525
1256,c,22.0514465408805,Norway_2022,Joa,NO_Joa_156 AN2C 156,2022-07-28,2022,NA,-98.614911255134,0.0131694619166667,0.260619218484058,3.336493175,273.504540943979,0.05966792,2.4028859157724,17.5227265265127,0.195320215646189,41.421075431944,-0.0141164806821054,0.0226540076564297,-0.216875122144795,0.12807050069611,-0.0701313435347453,Flux34,Norway_2022,Norway,209,0.7398806661389932,0.00293308388843602,0.7577528702510711,0.00116796948800311,0.22192631679860036,NO_Joa_156 AN2C 156211,1.88,5.46,6.63,1682.1,29.7,20,-1.7458713531494379,-1.475861110384507,-0.8460250566876191,-1.4862045969281912
1256,c,22.4786163522013,Norway_2022,Joa,NO_Joa_109 AN3C 109,2022-07-28,2022,NA,-69.85983917429,0.0170185681666667,0.268324968655048,3.52257205833333,215.668937667209,0.0874676570833333,2.28858405143038,18.9140614555047,0.177132526056705,40.6450863756969,-0.0141164806821054,0.0226540076564297,-0.216875122144795,0.12807050069611,-0.0701313435347454,Flux35,Norway_2022,Norway,209,0.7398806661389932,0.00293308388843602,0.7577528702510711,0.00116796948800311,0.22192631679860036,NO_Joa_109 AN3C 109209,1.88,5.46,6.63,1682.1,29.7,20,-1.7458713531494379,-1.475861110384507,-0.8460250566876191,-1.4862045969281912
1256,c,23.1181761006289,Norway_2022,Joa,NO_Joa_81 AN1C 81,2022-07-28,2022,NA,-11.4611740189909,0.0245127484333333,0.241650996999016,4.53810019166667,227.243473120068,0.132000687916667,2.27964353800936,19.5937701469412,0.175261194448967,41.6449201222312,-0.0141164806821053,0.0226540076564297,-0.216875122144795,0.12807050069611,-0.0701313435347453,Flux36,Norway_2022,Norway,209,0.7398806661389932,0.00293308388843602,0.7577528702510711,0.00116796948800311,0.22192631679860036,NO_Joa_81 AN1C 81213,1.88,5.46,6.63,1682.1,29.7,20,-1.7458713531494379,-1.475861110384507,-0.8460250566876191,-1.4862045969281912
1256,c,24.6340880503145,Norway_2022,Joa,NO_Joa_156 AN2C 156,2022-07-28,2022,12.4791452249179,NA,0.0131694619166667,0.260619218484058,3.336493175,273.504540943979,0.05966792,2.4028859157724,17.5227265265127,0.195320215646189,41.421075431944,-0.0141164806821054,0.0226540076564297,-0.216875122144795,0.12807050069611,-0.0701313435347453,Flux37,Norway_2022,Norway,209,0.7398806661389932,0.00293308388843602,0.7577528702510711,0.00116796948800311,0.22192631679860036,NO_Joa_156 AN2C 156211,1.88,5.46,6.63,1682.1,29.7,20,-1.7458713531494379,-1.475861110384507,-0.8460250566876191,-1.4862045969281912
1256,c,25.0883018867925,Norway_2022,Joa,NO_Joa_81 AN1C 81,2022-07-28,2022,50.4940798898231,NA,0.0245127484333333,0.241650996999016,4.53810019166667,227.243473120068,0.132000687916667,2.27964353800936,19.5937701469412,0.175261194448967,41.6449201222312,-0.0141164806821053,0.0226540076564297,-0.216875122144795,0.12807050069611,-0.0701313435347453,Flux38,Norway_2022,Norway,209,0.7398806661389932,0.00293308388843602,0.7577528702510711,0.00116796948800311,0.22192631679860036,NO_Joa_81 AN1C 81213,1.88,5.46,6.63,1682.1,29.7,20,-1.7458713531494379,-1.475861110384507,-0.8460250566876191,-1.4862045969281912
1432,c,26.4383018867925,Norway_2022,Hog,NO_Hog_TTC 110,2022-07-30,2022,NA,-84.2149905114708,0.0116618671843434,0.297991576739171,2.14099242741342,227.850437132429,0.0414957982132035,2.14811210366165,21.6393591929207,0.153978824405168,41.7113544136914,-0.0183381432733599,0.0338979830840998,-0.257886392489927,0.153048026714488,-0.0829904404595334,Flux39,Norway_2022,Norway,211,0.8609249731474119,-3.068398440322362e-4,0.8611647667574631,0.00722166685661051,0.3227388962953478,NO_Hog_TTC 110205,3.03,5.5,6.8,1565.5,29.7,20,-0.3863602956136276,-1.8751491909935432,-0.19091585855636417,-1.6835792972928036
1432,c,28.0920754716981,Norway_2022,Hog,NO_Hog_TTC 101,2022-07-30,2022,NA,-73.9575282969294,0.0188003783666667,0.279017285893064,3.3476580225,222.676331300636,0.0682511318333333,2.36687269852239,19.1937899209436,0.186773316914623,43.060244299493,-0.0183381432733599,0.0338979830840998,-0.257886392489927,0.153048026714488,-0.0829904404595333,Flux40,Norway_2022,Norway,211,0.8609249731474119,-3.068398440322362e-4,0.8611647667574631,0.00722166685661051,0.3227388962953478,NO_Hog_TTC 101203,3.03,5.5,6.8,1565.5,29.7,20,-0.3863602956136276,-1.8751491909935432,-0.19091585855636417,-1.6835792972928036
1432,c,28.568679245283,Norway_2022,Hog,NO_Hog_TTC 110,2022-07-30,2022,7.47633924205551,NA,0.0116618671843434,0.297991576739171,2.14099242741342,227.850437132429,0.0414957982132035,2.14811210366165,21.6393591929207,0.153978824405168,41.7113544136914,-0.0183381432733599,0.0338979830840998,-0.257886392489927,0.153048026714488,-0.0829904404595334,Flux41,Norway_2022,Norway,211,0.8609249731474119,-3.068398440322362e-4,0.8611647667574631,0.00722166685661051,0.3227388962953478,NO_Hog_TTC 110205,3.03,5.5,6.8,1565.5,29.7,20,-0.3863602956136276,-1.8751491909935432,-0.19091585855636417,-1.6835792972928036
1432,c,29.1172955974843,Norway_2022,Hog,NO_Hog_TTC 115,2022-07-30,2022,NA,-53.7919411318315,0.014880667327381,0.300994337964048,2.88326615522727,220.989358358965,0.0538963089747475,2.39339423878052,17.356699214465,0.201239333,41.509500625,-0.0183381432733598,0.0338979830840998,-0.257886392489927,0.153048026714488,-0.0829904404595331,Flux42,Norway_2022,Norway,211,0.8609249731474119,-3.068398440322362e-4,0.8611647667574631,0.00722166685661051,0.3227388962953478,NO_Hog_TTC 115207,3.03,5.5,6.8,1565.5,29.7,20,-0.3863602956136276,-1.8751491909935432,-0.19091585855636417,-1.6835792972928036
